MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
3.809,44.7,8.4479,2.6117,134,1.6555,34.1454,-123.0187,2.547
2.0119,34.6,5.8887,1.6903,723,2.8813,36.6216,-116.4221,3.066
1.8895,19.6,4.1265,1.2686,545,1.1536,36.2858,-114.9132,2.624
0.9268,12.9,5.3756,0.9818,148,2.1219,38.3506,-123.6756,1.132
5.5788,1.0,3.0442,0.6704,4411,1.5154,38.5334,-115.8352,3.605
2.2682,40.4,7.5721,1.4423,338,1.6626,32.9304,-118.7521,1.801
2.8889,30.3,6.0436,1.7589,1769,2.4137,36.0588,-117.4734,2.496
1.6244,23.0,4.0013,1.1436,2420,1.2019,38.4457,-119.325,2.268
0.8561,4.8,5.1182,1.766,311,1.4858,37.2798,-117.1731,1.809
1.8736,13.8,7.4823,2.4725,5314,1.8165,40.6367,-124.142,1.864
2.0958,6.8,7.8915,2.6622,282,3.2494,38.7576,-116.4916,1.773
3.3365,45.3,4.8079,1.2784,594,1.8776,34.0479,-124.1499,1.913
2.1201,35.6,11.6886,2.1006,893,2.2124,33.1704,-119.7194,2.062
1.644,12.3,8.561,2.882,162,1.7487,38.603,-122.9149,1.805
0.949,47.6,6.1176,1.986,556,1.8645,32.7519,-115.8525,1.82
2.8121,19.3,4.2284,0.9841,1269,3.0931,38.0649,-121.2066,1.76
1.5565,32.2,4.28,1.1154,934,3.3323,41.4322,-119.732,1.696
6.8522,32.2,5.3668,0.9108,2483,3.2401,37.967,-119.9981,4.488
3.0195,26.9,4.7392,1.0618,202,5.5551,36.1876,-116.3887,2.074
4.0288,24.4,9.7782,3.0386,521,3.3789,38.6112,-119.448,2.859
2.2838,28.4,3.4048,1.1759,395,3.1806,36.8534,-116.2159,3.148
3.1296,24.6,6.0635,1.4974,267,1.5855,37.6834,-123.7282,2.598
1.4572,31.0,2.2239,0.5,492,2.1096,41.4439,-122.4883,1.189
1.1915,31.5,5.7596,1.756,828,2.9118,36.168,-118.7089,1.811
2.7472,21.7,7.02,2.2528,328,3.334,41.6313,-114.5556,2.564
4.0523,41.2,8.8123,2.4429,321,3.9957,41.1008,-123.715,2.511
0.6962,18.0,3.9095,0.9638,924,2.0169,34.36,-124.0476,0.564
1.9167,32.7,3.7255,1.2245,2253,3.72,33.1589,-122.8562,1.604
9.8699,23.9,7.4583,2.1274,2010,2.2415,33.4574,-117.7679,4.99
3.8017,17.6,7.9884,1.1998,1072,3.257,32.6731,-120.3106,2.347
7.9753,24.7,4.523,1.5576,211,1.1709,33.3972,-115.8317,3.918
1.744,20.1,2.2619,0.6621,249,4.746,38.9886,-123.7447,1.284
1.9728,35.9,3.243,0.7995,359,3.4601,33.1763,-122.4377,1.267
5.348,26.9,4.7732,0.7305,406,2.0402,35.5303,-121.3497,3.0
4.2058,44.4,2.8089,0.5,852,3.1777,40.5263,-117.9193,2.836
2.5445,16.6,6.6292,2.2778,350,3.3355,32.7211,-117.3057,1.522
1.1233,1.6,3.6362,1.1244,1001,4.6923,40.2375,-123.1959,0.855
6.1092,32.7,4.8117,0.815,237,2.1622,35.1776,-114.5901,3.92
15.0,48.7,7.6745,2.2994,2056,1.7097,33.6226,-120.919,5.0
0.9046,33.9,5.7377,1.0589,584,3.0443,39.119,-117.0117,2.305
7.2611,16.7,10.7806,2.4538,1098,2.1313,38.475,-118.9958,4.338
1.9585,15.7,8.6634,2.1765,705,4.6992,40.836,-122.161,1.843
2.1524,52.0,3.2689,1.0814,193,2.1829,39.4832,-115.6146,2.64
3.283,23.4,6.2787,1.0072,1348,2.7608,40.1331,-115.9085,3.173
1.169,15.8,5.2654,0.9313,288,1.967,35.1793,-120.3412,1.561
2.6485,42.3,7.9635,2.4241,408,2.6719,34.1857,-118.3196,2.578
0.88,26.2,6.1065,2.1325,106,2.5219,39.6308,-121.7928,1.909
3.7934,3.7,4.0556,1.238,303,1.5168,40.1649,-117.2566,2.385
12.9825,52.0,5.992,1.8307,309,2.6415,41.9098,-121.2552,5.0
1.7373,35.0,4.2733,1.094,351,1.3671,36.4199,-115.6372,2.831
2.4154,9.9,3.8247,0.8372,902,3.5941,36.0342,-122.2175,2.17
2.5002,44.7,4.7373,0.8446,899,4.2038,39.8759,-124.3446,1.835
5.4223,15.4,5.4713,1.0201,6364,1.8694,35.7376,-121.6807,3.377
3.6107,14.7,8.3319,1.9886,1623,3.4785,41.3422,-122.4939,1.93
5.1771,17.3,4.0606,1.3917,4257,2.3589,40.6549,-119.163,3.211
1.9072,51.3,2.301,0.6246,204,3.1191,36.5754,-122.3611,1.725
3.6822,52.0,4.5776,1.4797,631,2.731,39.6333,-116.4865,3.142
0.5,21.4,5.4879,1.0914,2935,2.0492,39.6682,-121.9656,1.466
4.3372,48.5,5.3279,1.2177,846,1.496,33.4797,-117.0768,3.195
1.159,1.0,4.475,1.3258,795,4.3184,41.0743,-118.4261,1.853
2.1612,39.0,7.2416,1.1853,1242,4.295,37.2999,-114.1444,2.933
4.5799,44.4,5.6121,1.1511,161,2.4207,40.3513,-114.001,3.946
0.9275,46.1,6.3041,1.6573,2617,1.9811,35.5405,-115.37,1.874
5.8276,28.9,2.3755,0.6887,249,2.8112,41.0075,-116.5202,3.669
2.4918,34.8,4.6207,1.0959,349,2.1977,36.1974,-120.4422,2.488
7.5171,19.4,4.6849,1.5147,280,1.4933,32.603,-116.5906,4.545
1.4449,28.3,9.714,2.5925,725,3.2198,41.1011,-114.4549,2.17
0.7642,26.0,4.747,1.3303,971,2.4803,33.3672,-124.2545,0.742
2.6638,25.3,3.8036,0.7764,423,2.171,35.5335,-118.8519,2.161
4.0999,41.6,3.7153,0.8009,187,1.9244,41.5256,-122.211,2.734
4.3477,30.6,7.3279,1.1585,190,2.5519,41.5308,-118.6423,2.724
1.2277,48.3,3.9268,0.6479,342,2.4528,37.9477,-119.6023,1.765
0.8718,31.0,3.5213,1.2069,1426,3.0407,38.5025,-118.4544,2.528
2.1845,52.0,7.147,1.859,77,2.8394,36.7602,-118.7149,2.827
3.9021,42.7,5.7937,1.0101,3299,3.3395,35.2855,-114.4189,3.73
3.7661,27.0,4.5066,0.9566,319,1.1067,35.6223,-118.702,2.703
8.1702,30.1,2.9123,0.8063,1016,2.6325,38.8889,-115.6146,4.382
2.093,17.9,6.1824,1.9887,864,3.4429,39.6476,-121.1419,2.346
0.7472,29.9,6.8948,1.125,377,3.0162,40.02,-119.8999,1.726
6.2819,16.2,3.3827,0.8145,1144,4.1512,40.0014,-119.5607,3.63
3.1163,44.0,5.7312,0.9383,78,1.8348,33.3665,-121.5734,2.541
3.3119,23.9,4.7575,1.1534,687,2.9021,37.197,-120.5122,2.818
4.6504,32.3,3.4777,1.0239,93,1.7034,33.0468,-118.2156,3.189
6.5834,1.0,4.1468,1.2636,756,5.4952,37.7205,-118.408,3.277
2.6748,24.8,4.8607,0.9959,1492,2.0419,36.6945,-117.8174,2.275
6.194,23.5,2.9232,0.5947,281,2.1805,40.9332,-120.8059,2.887
4.0008,39.1,6.2235,2.1634,11575,3.1955,35.8337,-121.1838,2.388
1.7179,34.3,3.728,0.6461,1686,1.8193,33.6121,-118.078,1.729
2.3088,40.2,3.7879,1.0571,1524,1.4516,33.8584,-123.105,1.699
4.1859,33.3,6.0632,1.8025,571,4.6595,39.7344,-121.8432,2.255
1.655,42.8,4.1326,1.2592,429,3.9962,38.3731,-124.0577,1.177
5.0557,33.0,4.544,1.2869,2292,2.9819,33.4607,-123.7376,2.765
3.0366,11.5,4.7483,1.1066,5715,2.1092,33.299,-121.9445,1.483
3.5507,26.9,3.6326,0.6309,273,3.4884,39.1592,-124.2949,1.849
7.451,27.5,4.0262,1.0641,414,1.3291,33.1912,-121.9232,3.375
3.4889,1.0,4.9181,1.3173,1023,1.3436,40.3077,-117.6227,1.933
2.8576,15.8,4.9225,1.3807,2770,1.5292,39.2093,-123.8584,1.657
2.5656,52.0,6.1154,2.0517,245,2.1336,33.2728,-119.9143,1.948
2.4738,24.7,6.2246,1.4802,198,2.8908,33.306,-114.9124,2.281
3.3825,26.7,8.0645,2.7558,155,1.9344,41.8731,-116.1915,2.347
7.0592,1.9,2.7114,0.5232,1580,2.0741,36.0556,-121.2929,3.303
1.7714,11.8,7.1362,1.4338,1565,2.0647,36.0211,-114.7895,3.077
1.68,33.8,4.3223,0.7575,146,3.1752,40.2216,-121.0387,1.497
6.6827,22.4,6.445,1.0636,3733,2.3229,41.4989,-123.7386,3.043
1.8289,14.7,5.6733,1.3774,144,2.118,41.867,-114.0624,2.73
3.1622,43.6,3.9319,1.0887,291,1.3518,39.6571,-115.3648,2.823
1.7963,19.6,9.0979,2.0795,151,2.0183,36.0745,-119.6077,2.01
0.8389,12.4,6.7159,1.7488,1382,2.1417,33.2933,-117.503,2.163
3.1229,28.5,5.8608,1.3496,2730,1.1798,39.8829,-117.4521,2.636
5.9335,18.2,11.894,1.8909,1768,2.1644,37.8048,-122.4579,3.957
2.6027,18.2,3.3545,0.62,603,2.2969,36.5301,-122.3995,1.631
0.9635,27.3,5.003,1.0186,711,1.7502,41.1104,-119.5694,1.407
2.9339,20.3,6.2019,1.7178,612,2.6202,33.5564,-114.9285,2.717
1.6013,8.0,3.2323,1.0441,772,3.8788,37.1799,-124.3951,0.693
0.5,34.7,3.7978,0.7078,1122,5.8345,32.6079,-116.2837,1.262
2.5687,38.4,7.3793,1.4407,522,2.2396,36.9523,-123.896,2.132
3.9055,25.0,4.0611,1.19,344,1.8085,33.0349,-119.4787,2.397
6.199,35.4,7.0199,2.3953,1384,1.7425,33.6288,-117.8023,3.585
9.298,23.6,3.8503,0.8494,117,2.9362,33.6165,-117.289,5.0
4.2873,5.1,11.1121,2.3784,1437,1.1686,38.6675,-123.886,2.241
5.2252,38.8,1.9405,0.5,3950,4.1844,39.5874,-120.1047,3.739
1.1061,26.8,7.4146,1.3644,402,1.6826,38.042,-118.3697,2.56
8.4594,29.8,5.4759,1.3605,550,3.4183,41.6406,-123.8065,3.725
6.6005,26.7,2.6851,0.6946,595,1.4286,36.0613,-123.0815,3.14
2.1023,25.8,4.5303,0.822,654,3.7709,35.2143,-117.5317,1.517
4.3805,29.7,2.2919,0.5,741,2.9646,40.7517,-119.0228,2.471
4.0827,29.9,5.7027,1.0859,623,2.3606,34.6242,-122.8008,2.767
7.6076,43.2,3.9011,1.0578,390,2.5043,41.6506,-118.88,3.429
2.4454,33.3,2.2707,0.6637,941,2.206,32.6155,-114.9167,2.157
1.6123,42.1,5.2924,1.1173,1554,2.7849,41.7138,-124.3363,1.402
1.929,46.1,5.2484,1.5907,423,1.2244,32.91,-117.7523,1.747
5.0924,8.7,11.5048,3.8177,248,2.7729,40.9659,-123.7267,2.098
0.709,43.3,6.8978,1.7497,2160,2.6251,37.5132,-124.4323,1.106
0.5,35.8,1.906,0.6327,739,1.5667,41.9332,-122.9181,0.912
5.0834,33.9,4.0095,1.1037,135,2.3346,33.2011,-120.0595,3.348
3.2949,39.9,7.7051,1.4571,1812,3.5846,37.7616,-116.0754,3.518
2.7536,24.8,2.5839,0.5203,227,1.9766,41.7084,-121.5413,1.951
1.0899,35.2,3.6378,0.9751,464,3.5116,37.4694,-117.9304,2.606
0.8213,15.3,4.9566,0.9667,516,2.6986,38.4793,-120.1829,1.272
1.7434,11.1,4.01,0.6045,371,2.9504,39.1096,-122.0395,1.805
3.5015,34.4,9.3603,1.8907,1415,1.7994,36.8181,-119.1004,3.356
1.8039,27.2,5.3295,0.8543,2988,4.1152,38.4618,-116.1266,1.971
5.1042,28.0,5.0195,1.6541,1696,2.2574,38.051,-115.7588,3.611
1.394,18.4,3.4326,0.9863,1176,2.0416,41.061,-115.6115,2.22
1.8898,32.7,3.1868,0.5,447,3.454,32.9317,-120.9451,1.354
4.447,22.9,5.1635,0.8245,6844,2.5547,35.1692,-116.1687,3.181
2.0879,27.4,4.7967,0.7471,1050,2.2885,41.5289,-122.2721,1.861
2.1616,22.2,3.0439,0.9416,2097,3.8167,40.9575,-116.7465,2.667
1.7325,18.4,5.4391,1.6708,368,2.6445,36.8287,-114.542,2.195
1.5216,25.5,5.068,1.508,3868,2.9853,38.3913,-124.3557,1.928
3.4831,42.2,4.3785,0.7884,88,2.392,35.1351,-119.8762,2.296
3.8137,22.3,7.9805,2.7718,98,1.7521,34.2872,-117.6984,2.827
3.1868,26.5,4.9286,1.5726,1505,2.2918,36.9051,-117.1314,3.205
1.7659,24.8,4.5032,1.2545,151,1.5887,35.8568,-122.6511,2.023
2.3607,20.4,7.7871,2.2272,365,3.679,38.0447,-114.2921,2.445
8.3075,42.8,4.6629,1.0574,614,1.7973,33.2385,-118.0397,4.825
1.0053,11.7,4.2182,1.1141,685,4.0952,41.7568,-122.7744,0.746
10.1769,27.0,3.1017,0.6791,4517,2.3003,41.869,-124.2845,4.404
2.9148,17.9,5.0746,1.4862,697,2.0745,39.1325,-116.2757,3.195
2.3963,34.8,7.192,1.5619,165,3.6594,37.5929,-123.6631,2.161
5.2982,29.6,4.1922,1.426,786,4.9994,35.4405,-123.019,2.548
0.6395,42.2,2.9104,0.9999,355,2.879,40.2311,-118.4643,1.529
7.1436,36.8,7.4214,1.4888,500,3.0347,39.0049,-118.1632,4.118
9.9783,29.0,7.5392,2.3725,821,2.7926,34.0449,-117.2877,4.47
5.8216,36.9,6.2588,1.0656,1508,2.1159,41.1538,-120.3681,3.217
0.624,38.0,5.1471,1.0363,1127,3.1277,40.3141,-116.3741,1.802
4.6409,17.0,5.8594,1.1878,763,2.108,41.5231,-114.2692,3.274
8.6038,37.3,2.6643,0.7315,1971,2.8948,39.3943,-121.6535,3.891
8.0039,31.6,3.9241,1.3094,981,1.3845,38.3274,-117.1182,4.555
1.0144,33.9,6.4898,1.3587,1136,3.8974,36.4733,-114.7511,2.794
5.537,23.1,5.6708,1.3329,97,1.8986,41.3609,-117.294,3.647
9.5534,17.7,7.1066,1.6203,3403,1.6629,40.7276,-117.3484,5.0
2.7749,15.6,9.148,2.0681,301,2.8318,32.9296,-122.1504,1.674
0.9833,1.0,3.0221,0.8016,317,2.5514,32.7505,-118.8811,1.031
4.8552,19.5,6.01,1.7108,1019,2.1083,36.0764,-118.5935,2.91
5.6843,52.0,4.4667,1.0255,289,1.9535,40.2003,-117.1486,3.862
2.4659,37.9,4.143,1.2897,295,1.6778,41.8791,-114.0334,2.685
1.1812,31.8,13.313,3.5625,3833,3.1333,33.929,-124.1467,1.683
5.4049,39.5,2.643,0.5401,3275,2.6034,38.1442,-123.8151,2.348
1.587,24.9,4.6053,1.0331,548,3.4385,36.1185,-123.6815,1.231
3.59,23.3,4.5064,1.5445,427,3.0523,41.7142,-116.6987,2.427
8.0907,24.5,5.0484,1.3657,377,2.5741,40.5001,-123.0683,3.658
0.8512,19.2,2.2502,0.5629,32,1.8982,40.4641,-117.9643,1.537
5.1317,20.2,3.3453,0.6671,1791,4.7001,36.9526,-121.091,3.107
2.3523,27.8,5.0508,1.2961,847,1.8215,36.4408,-119.6981,3.028
2.3954,28.8,2.8345,0.5,368,2.7808,35.0974,-122.2355,1.318
3.8963,43.9,7.2528,1.6683,6931,4.1705,33.0356,-115.4059,2.733
1.5841,40.3,6.2454,2.0191,96,3.5983,40.7149,-118.3454,1.648
1.1942,10.2,2.6251,0.6205,3157,3.052,40.2226,-114.5821,1.836
0.7796,24.5,4.517,1.4381,220,1.8179,41.9973,-118.4667,2.145
6.4381,14.7,5.7558,0.9094,4279,5.1157,41.968,-123.199,3.289
2.0956,1.0,2.8568,0.5077,2878,2.2203,37.7766,-122.7059,1.439
4.051,29.0,2.6354,0.7819,201,1.534,39.8054,-114.1147,3.189
1.9357,34.9,3.377,1.0093,1212,2.8928,41.4753,-116.8816,1.149
1.2053,28.9,14.5122,4.0516,1095,2.3665,40.5717,-123.9826,1.485
4.2914,33.2,7.6732,2.5649,370,1.9758,34.8498,-117.1103,2.954
3.4198,24.0,3.8828,0.9924,1707,1.5041,36.7802,-120.1722,2.451
2.3029,15.7,2.9083,0.8589,1968,4.1198,33.727,-121.2743,1.675
3.3579,23.6,3.5604,0.7275,1216,3.791,41.5635,-122.8824,1.694
1.3877,44.4,9.1061,2.4846,360,1.2868,38.2587,-115.681,2.496
5.7111,32.5,11.1731,3.4044,3648,3.6257,34.6721,-123.8297,3.302
6.7172,9.8,3.5796,1.0363,335,2.4513,38.8812,-121.4567,3.617
4.6252,29.6,5.6094,1.7489,514,1.5118,38.3722,-121.283,3.499
2.0951,43.3,4.4598,1.0285,652,2.173,35.9025,-122.8105,1.6
2.8336,37.1,8.2328,1.7004,1008,3.1421,33.5788,-119.1641,2.818
8.1514,43.4,3.1977,0.6559,470,1.4555,38.8799,-124.3771,4.427
6.6646,10.1,7.3272,2.2773,508,2.2449,37.4429,-121.3398,3.519
10.976,29.5,2.8978,0.9297,145,1.3263,39.837,-114.6969,5.0
1.574,23.8,7.2362,1.3868,85,2.3352,37.4416,-121.2394,1.967
1.4782,35.1,3.5244,0.7908,1474,2.1062,40.5957,-120.7152,1.512
2.9864,17.8,4.3676,1.4592,1652,3.7085,37.7431,-119.5318,3.179
3.614,17.6,3.826,0.5845,9013,2.8437,37.8289,-118.6022,2.844
2.4606,28.0,10.8531,2.3825,806,2.0089,40.8282,-116.0086,2.848
2.0693,16.9,7.3713,2.0106,232,2.0049,36.3331,-122.5016,2.21
6.6007,31.1,4.2016,0.7538,176,4.7352,33.7731,-115.3467,4.056
2.551,3.5,3.5612,1.0223,312,2.5109,32.7734,-116.5457,1.676
1.1611,42.1,8.3766,1.7465,995,1.9005,39.6738,-116.9122,2.267
1.2589,1.0,1.2721,0.5,278,2.3931,38.3929,-123.5886,1.491
3.2315,38.9,5.9995,0.9894,1541,4.3869,39.1888,-124.2728,2.303
15.0,21.0,3.3746,1.0912,1186,2.8713,34.5232,-118.2629,5.0
1.3728,10.6,12.2028,3.2968,982,3.7897,33.7955,-115.4371,2.337
2.1806,30.0,14.7654,4.0434,143,1.7487,32.6382,-118.3634,2.229
14.6342,38.6,5.0142,0.768,2276,2.6383,35.8306,-122.261,5.0
1.9367,41.9,4.2794,1.4173,7449,1.9612,38.1042,-123.5495,2.003
3.739,41.5,5.0896,1.6281,227,4.4204,36.2263,-117.1542,3.202
10.1061,17.7,3.8627,0.9259,408,3.6931,36.656,-116.9214,5.0
1.3965,30.5,3.6047,0.8902,215,3.3817,41.0895,-122.6884,1.176
2.1892,6.7,5.4403,1.1321,847,2.2992,35.8084,-124.204,0.938
1.9366,29.0,6.3566,1.3719,1134,4.5413,37.3829,-120.213,1.736
0.9394,32.1,5.2242,1.2823,619,2.1971,39.9447,-118.3815,1.605
8.1544,23.5,5.5625,0.9216,2166,3.5806,36.2672,-117.087,4.496
1.8044,6.0,3.8458,0.6368,2775,5.0197,38.4098,-115.9956,1.811
1.472,20.9,3.4092,1.0681,169,3.6989,40.6925,-118.0894,1.615
1.9915,50.9,3.3959,0.7659,803,2.8302,41.5204,-123.3358,1.803
5.2079,32.7,6.7449,2.3332,1004,1.349,33.8972,-117.3329,3.988
2.9418,22.2,5.1133,0.8562,896,3.9503,41.3026,-114.1661,2.566
1.5618,26.1,5.3688,1.8114,475,1.374,37.1751,-114.9914,2.15
3.6197,32.6,5.6776,1.59,904,1.9936,34.9533,-115.3475,3.0
4.801,9.4,4.8398,1.024,147,2.6446,36.8618,-121.3272,3.094
2.6734,10.0,5.1726,1.0513,2932,2.3822,41.8103,-116.6167,1.813
2.3064,19.2,8.3172,2.8369,503,3.866,37.1799,-115.5634,2.718
5.5351,21.9,6.7583,1.472,374,1.2172,35.6231,-117.3776,3.642
2.3978,49.5,4.6231,1.1801,127,2.4085,38.5173,-121.8691,1.87
8.379,28.8,4.1006,1.3982,3784,2.1435,34.7814,-114.4847,4.424
1.5994,21.8,7.4701,1.4296,4884,2.2104,33.2207,-119.7664,2.199
1.5736,28.7,5.6582,1.0552,766,7.9794,33.7244,-123.137,1.397
1.4439,3.7,4.3789,0.8457,175,2.4051,33.7164,-123.3473,1.22
2.2998,17.2,2.9549,0.5826,494,2.0141,33.9431,-117.7011,2.01
2.7231,19.0,9.7534,2.8382,574,5.3961,33.8189,-119.904,2.661
1.0747,15.8,3.1556,0.5822,310,1.6434,38.5883,-123.5079,1.453
2.9088,42.8,5.5498,0.8769,948,3.8979,34.2279,-116.7262,2.37
4.038,35.9,10.2789,3.0213,1412,2.8314,35.7838,-116.1071,3.353
0.9745,13.5,4.3211,1.4808,665,3.3731,41.0195,-116.8831,1.501
1.8874,12.8,4.8637,1.2602,135,1.9638,37.0026,-122.3763,1.825
4.044,12.9,6.9691,1.552,420,2.5026,38.8418,-117.2574,3.016
1.268,25.8,3.0733,0.5,464,3.1794,34.137,-124.3874,0.945
2.1789,30.4,2.5398,0.6708,457,2.782,34.3267,-121.2963,2.042
5.8225,33.0,4.2937,0.9256,2788,2.6614,32.8883,-120.3124,3.363
9.5508,15.8,5.1155,1.4322,552,5.1321,34.1049,-115.7299,5.0
3.6985,25.9,5.0924,1.7372,1115,1.0,35.1466,-120.4009,2.578
2.4146,27.3,8.731,1.3488,3370,2.7084,34.1816,-124.3817,1.635
1.9137,42.4,3.3927,0.9776,647,4.9567,33.3427,-120.8004,1.265
5.1424,37.3,4.6763,1.3309,665,2.9601,33.646,-119.2613,2.517
6.0098,10.8,9.0513,2.4315,751,1.7367,36.8774,-114.5354,3.704
1.2098,5.4,4.432,1.3095,3176,2.8426,34.4602,-114.6191,1.853
5.1413,26.7,10.9659,2.4655,10830,5.7744,35.9606,-122.6008,2.794
1.7773,20.4,4.5099,0.7875,735,1.3787,37.2825,-122.556,1.623
1.4893,16.5,3.7524,0.5661,2460,1.9138,39.0588,-122.7845,1.04
2.4411,18.9,4.876,1.1215,2393,2.5959,32.8735,-116.2163,2.802
5.4419,35.0,5.495,1.7094,2474,3.9273,40.0944,-124.4368,2.724
3.3756,10.0,4.2012,1.1266,1470,2.9268,38.4651,-123.1646,1.331
3.3123,50.2,5.8081,1.0426,704,4.6945,33.2767,-118.8514,2.473
3.4789,19.4,4.6661,0.997,3315,2.5289,40.799,-121.9006,2.418
3.7711,35.6,8.2301,2.3262,119,2.7466,41.2483,-123.5303,2.104
2.5095,20.0,6.0688,2.034,366,2.4019,33.0802,-120.7213,1.811
4.2305,9.8,4.9744,1.6006,2224,2.0578,35.1303,-121.6208,2.438
1.713,26.2,4.364,1.2064,218,3.1152,40.1589,-119.1334,1.987
4.2875,13.0,6.8287,1.3226,5059,2.9119,39.6085,-114.218,3.189
4.9525,29.8,5.0152,1.6244,205,3.0957,34.2529,-123.1948,2.903
4.4344,27.7,4.133,1.381,1851,3.9895,34.4888,-120.5864,2.477
4.5985,19.7,3.7089,1.2308,186,2.3219,36.0195,-114.7142,3.206
3.7637,29.8,6.5519,1.7247,1601,2.3612,37.103,-115.2928,3.778
6.1806,40.5,4.1015,1.3299,259,3.3477,38.3734,-120.3602,3.769
0.5543,26.7,4.3931,1.3559,1456,1.1418,36.0047,-117.161,2.151
4.9413,19.3,6.1799,1.692,696,1.3508,36.8941,-123.5775,2.944
10.8354,32.8,7.6016,2.6333,1076,4.3119,39.601,-117.0183,5.0
1.7589,33.3,6.2843,1.2497,1236,1.6706,32.8485,-114.285,2.853
1.6264,24.6,6.9664,1.9146,1663,2.5681,34.8982,-118.8564,1.938
6.6887,44.5,6.5787,1.0216,718,2.7827,39.2768,-119.2659,3.596
1.4209,24.4,4.9695,1.1935,723,3.7788,41.0045,-122.5332,0.819
1.7045,45.9,5.7999,1.837,574,1.9588,37.3609,-117.8452,2.374
3.0617,20.1,10.2816,2.0256,485,3.2068,37.5551,-118.3004,2.81
1.5538,38.2,4.5797,1.3754,2285,1.7723,33.5181,-117.6547,2.254
5.0154,25.4,3.1996,0.9671,823,1.9289,36.7504,-124.2261,2.252
1.5627,31.2,1.803,0.5,514,2.041,37.5599,-118.7384,1.846
3.4989,3.7,10.7427,3.5311,1749,2.1297,34.8035,-118.2532,2.637
3.3173,52.0,10.9389,2.6238,1385,1.85,35.0578,-122.3209,3.136
8.7122,31.8,3.3323,0.639,2418,2.2999,36.0842,-122.3125,3.837
6.1454,40.2,8.2845,2.3222,311,2.7438,32.6907,-121.5997,3.019
1.8764,11.5,7.4858,2.5432,195,3.6479,35.5598,-117.0269,2.516
1.1217,30.1,6.4012,1.7669,765,1.5526,34.5088,-118.1342,2.113
4.887,25.8,6.0574,1.9731,112,1.5117,35.6112,-115.6195,3.568
1.7205,15.3,3.6772,1.1885,550,1.6812,33.6377,-121.3956,1.409
2.1491,43.4,5.216,0.7887,369,2.5544,40.96,-114.9233,2.89
1.2945,29.8,5.6927,0.942,341,3.0632,38.1391,-116.6911,2.54
4.3724,27.4,5.0931,1.3265,97,2.0413,38.9515,-120.3524,3.005
1.7288,35.5,4.8458,1.5561,946,4.2287,39.9971,-123.4997,1.585
2.6524,17.7,8.3324,1.8891,789,2.9126,37.2352,-121.8017,2.366
2.6814,29.9,7.4356,2.4372,593,2.8491,33.3257,-114.4539,2.745
3.091,29.1,7.0266,1.5489,1741,3.5757,37.6025,-121.2412,2.14
4.3195,29.6,7.1919,1.6783,775,3.6359,38.075,-121.036,2.975
2.2934,40.3,5.4289,1.1657,786,3.0327,39.5817,-122.5093,1.277
1.6177,22.9,7.8963,1.8822,1373,1.4389,36.6008,-116.0281,2.381
0.7396,21.6,3.0672,0.7415,817,6.5319,33.712,-121.6057,0.958
2.9208,20.6,5.0928,1.2536,535,1.8118,35.1959,-121.0323,2.275
2.4354,20.1,6.5746,1.3619,461,4.5521,35.9493,-120.1493,2.033
1.6531,41.2,6.1557,1.3975,215,1.0268,38.6362,-119.9459,2.539
2.84,27.2,5.7531,1.5582,625,2.0453,37.9224,-120.1809,2.315
4.949,40.3,7.1767,1.0889,1973,2.2771,35.8829,-119.2107,3.263
5.9199,31.3,8.8147,2.2872,1005,3.7867,41.8719,-115.9476,3.1
0.9281,17.5,3.2368,0.5,418,3.1412,38.2549,-115.8975,2.47
2.1115,9.9,5.5853,1.5162,1498,3.2087,34.7537,-116.1177,1.775
5.3266,10.6,3.7101,0.8374,1008,5.4542,33.4669,-123.4382,2.644
8.3081,17.3,7.599,1.8441,393,5.2,33.9522,-116.1034,4.318
1.5341,40.2,6.6167,2.0649,2558,3.6627,34.8366,-123.2374,2.171
7.1337,43.6,3.3597,0.9557,186,2.0283,34.0265,-123.1904,2.8
1.0565,29.1,4.9398,1.66,651,2.3954,34.2724,-114.5474,2.356
6.0727,39.1,2.717,0.5413,290,1.5894,35.2084,-115.8963,4.354
2.2317,21.3,7.2423,1.662,1890,3.4069,34.147,-118.6997,2.614
8.1171,20.5,3.9975,0.7773,204,1.8021,41.0193,-115.3128,4.823
1.9644,37.2,3.1516,0.5865,265,2.1454,33.2622,-114.1117,2.355
2.1882,30.0,4.3135,1.2226,6007,2.1924,37.4829,-118.0883,2.45
2.476,36.8,6.256,1.7607,718,2.7358,36.3988,-118.0646,2.204
0.9269,28.6,5.5553,1.3798,1396,2.2599,41.8326,-116.5785,1.977
0.7916,23.5,4.0729,0.7303,676,2.1365,33.5644,-122.0625,1.305
3.8849,25.4,4.7494,1.2512,478,2.3927,36.2796,-122.7452,2.434
5.4299,31.7,4.4074,1.11,1329,3.3208,41.71,-116.5244,3.21
4.1591,30.9,3.4088,0.899,652,3.9047,40.7223,-120.8785,2.091
1.13,16.8,2.3484,0.563,347,2.5789,40.2622,-123.0818,1.488
3.8043,26.5,4.9403,0.8219,1563,2.4528,34.9501,-121.1938,2.353
1.3591,9.8,6.2589,1.4532,2022,2.4155,34.1234,-120.7343,1.825
3.616,23.8,4.9215,1.0486,1385,1.0616,38.8521,-114.3651,3.087
